year,state,DEMOCRAT,OTHER,REPUBLICAN,TOTAL,DEMOCRAT_%,REPUBLICAN_%,OTHER_%,Winner,Winner_%,Loser_%
1976,ALABAMA,659170.0,19610.0,504070.0,1182850.0,0.5572726888447394,0.42614870862746757,0.016578602527793043,DEMOCRAT,0.5572726888447394,0.42614870862746757
1976,ALASKA,44058.0,7961.0,71555.0,123574.0,0.3565313091750692,0.5790457539611893,0.06442293686374156,REPUBLICAN,0.5790457539611893,0.3565313091750692
1976,ARIZONA,295602.0,28475.0,418642.0,742719.0,0.39799978188251545,0.5636613577948053,0.03833886032267924,REPUBLICAN,0.5636613577948053,0.39799978188251545
1976,ARKANSAS,498604.0,1028.0,267903.0,767535.0,0.6496172812966184,0.3490433661005687,0.001339352602812901,DEMOCRAT,0.6496172812966184,0.3490433661005687
1976,CALIFORNIA,3742284.0,179242.0,3882244.0,7803770.0,0.47954821836112543,0.4974831395594693,0.02296864207940521,REPUBLICAN,0.4974831395594693,0.47954821836112543
1976,COLORADO,460801.0,36361.0,584278.0,1081440.0,0.4260994599792869,0.5402777777777777,0.033622762242935346,REPUBLICAN,0.5402777777777777,0.4260994599792869
1976,CONNECTICUT,647895.0,19199.0,719261.0,1386355.0,0.46733700964038793,0.5188144450735923,0.013848545286019814,REPUBLICAN,0.5188144450735923,0.46733700964038793
1976,DELAWARE,122461.0,3401.0,109780.0,235642.0,0.5196908870235357,0.46587620203529084,0.014432910941173474,DEMOCRAT,0.5196908870235357,0.46587620203529084
1976,DISTRICT OF COLUMBIA,137818.0,3139.0,27873.0,168830.0,0.8163122667772316,0.16509506604276492,0.018592667180003554,DEMOCRAT,0.8163122667772316,0.16509506604276492
1976,FLORIDA,1636000.0,45100.0,1469531.0,3150631.0,0.5192610623078361,0.46642434483758966,0.014314592854574211,DEMOCRAT,0.5192610623078361,0.46642434483758966
1976,GEORGIA,979409.0,0.0,483743.0,1463152.0,0.6693829485931742,0.3306170514068258,0.0,DEMOCRAT,0.6693829485931742,0.3306170514068258
1976,HAWAII,147375.0,3923.0,140003.0,291301.0,0.5059199934088795,0.48061283689379714,0.013467169697323388,DEMOCRAT,0.5059199934088795,0.48061283689379714
1976,IDAHO,126549.0,10232.0,204151.0,340932.0,0.37118545633733413,0.5988026937923104,0.030011849870355378,REPUBLICAN,0.5988026937923104,0.37118545633733413
1976,ILLINOIS,2271295.0,85718.0,2364269.0,4721282.0,0.48107590268914247,0.5007684353529401,0.018155661957917364,REPUBLICAN,0.5007684353529401,0.48107590268914247
1976,INDIANA,1014714.0,21690.0,1183958.0,2220362.0,0.45700385792947273,0.5332274647107094,0.009768677359817903,REPUBLICAN,0.5332274647107094,0.45700385792947273
1976,IOWA,619931.0,26508.0,632864.0,1279303.0,0.48458496540694423,0.49469437654722925,0.020720658045826516,REPUBLICAN,0.49469437654722925,0.48458496540694423
1976,KANSAS,430421.0,24672.0,502752.0,957845.0,0.44936393675385894,0.5248782423043394,0.025757820941801648,REPUBLICAN,0.5248782423043394,0.44936393675385894
1976,KENTUCKY,615717.0,19573.0,531852.0,1167142.0,0.5275424926872652,0.45568748275702525,0.016770024555709587,DEMOCRAT,0.5275424926872652,0.45568748275702525
1976,LOUISIANA,661365.0,28572.0,587446.0,1277383.0,0.5177499622274604,0.45988243150253294,0.022367606270006724,DEMOCRAT,0.5177499622274604,0.45988243150253294
1976,MAINE,232279.0,14369.0,236320.0,482968.0,0.480940766261947,0.489307780225605,0.02975145351244803,REPUBLICAN,0.489307780225605,0.480940766261947
1976,MARYLAND,759612.0,0.0,672661.0,1432273.0,0.5303541992343639,0.46964580076563617,0.0,DEMOCRAT,0.5303541992343639,0.46964580076563617
1976,MASSACHUSETTS,1429475.0,87807.0,1030276.0,2547558.0,0.5611157822510813,0.40441709276098914,0.034467124987929615,DEMOCRAT,0.5611157822510813,0.40441709276098914
1976,MICHIGAN,1696714.0,61134.0,1893742.0,3651590.0,0.46465074118397737,0.518607510700818,0.01674174811520461,REPUBLICAN,0.518607510700818,0.46465074118397737
1976,MINNESOTA,1070440.0,60096.0,819395.0,1949931.0,0.5489630145887213,0.4202174333348206,0.03081955207645809,DEMOCRAT,0.5489630145887213,0.4202174333348206
1976,MISSISSIPPI,381329.0,20215.0,366846.0,768390.0,0.4962701232447065,0.4774216218326631,0.026308254922630434,DEMOCRAT,0.4962701232447065,0.4774216218326631
1976,MISSOURI,998387.0,27770.0,927443.0,1953600.0,0.5110498566748567,0.47473536036036035,0.014214782964782964,DEMOCRAT,0.5110498566748567,0.47473536036036035
1976,MONTANA,149259.0,5772.0,173703.0,328734.0,0.4540418697183741,0.5283998612860246,0.017558268995601308,REPUBLICAN,0.5283998612860246,0.4540418697183741
1976,NEBRASKA,233293.0,14237.0,359219.0,606749.0,0.38449671940126806,0.5920388826351588,0.023464397963573077,REPUBLICAN,0.5920388826351588,0.38449671940126806
1976,NEVADA,92479.0,8124.0,101273.0,201876.0,0.4580980403812241,0.5016594345043492,0.04024252511442668,REPUBLICAN,0.5016594345043492,0.4580980403812241
1976,NEW HAMPSHIRE,147645.0,6047.0,185935.0,339627.0,0.43472692100451377,0.5474682519352113,0.017804827060274947,REPUBLICAN,0.5474682519352113,0.43472692100451377
1976,NEW JERSEY,1444653.0,60131.0,1509688.0,3014472.0,0.4792391503387658,0.500813409446165,0.019947440215069175,REPUBLICAN,0.500813409446165,0.4792391503387658
1976,NEW MEXICO,201148.0,4023.0,211419.0,416590.0,0.4828440433039679,0.5074989798122854,0.00965697688374661,REPUBLICAN,0.5074989798122854,0.4828440433039679
1976,NEW YORK,3244165.0,598184.0,2825913.0,6668262.0,0.4865083285569763,0.4237855381207277,0.08970613332229598,DEMOCRAT,0.4865083285569763,0.4237855381207277
1976,NORTH CAROLINA,927365.0,8581.0,741960.0,1677906.0,0.5526918671248569,0.4421940204040036,0.005114112471139623,DEMOCRAT,0.5526918671248569,0.4421940204040036
1976,NORTH DAKOTA,136078.0,7546.0,153684.0,297308.0,0.4577004318753616,0.5169184818437446,0.02538108628089389,REPUBLICAN,0.5169184818437446,0.4577004318753616
1976,OHIO,2009959.0,99871.0,2000626.0,4110456.0,0.4889868666639419,0.48671631565938184,0.024296817676676262,DEMOCRAT,0.4889868666639419,0.48671631565938184
1976,OKLAHOMA,532442.0,14101.0,545708.0,1092251.0,0.48747220190231,0.4996177618514426,0.012910036246247428,REPUBLICAN,0.4996177618514426,0.48747220190231
1976,OREGON,490407.0,47349.0,492120.0,1029876.0,0.47618062757069785,0.4778439346096035,0.045975437819698685,REPUBLICAN,0.4778439346096035,0.47618062757069785
1976,PENNSYLVANIA,2328677.0,86506.0,2205604.0,4620787.0,0.5039567935072532,0.4773221531310575,0.018721053361689253,DEMOCRAT,0.5039567935072532,0.4773221531310575
1976,RHODE ISLAND,227636.0,1699.0,181249.0,410584.0,0.5544200455935935,0.4414419461060343,0.004138008300372153,DEMOCRAT,0.5544200455935935,0.4414419461060343
1976,SOUTH CAROLINA,450807.0,5627.0,346149.0,802583.0,0.5616951766982355,0.43129371043244125,0.007011112869323172,DEMOCRAT,0.5616951766982355,0.43129371043244125
1976,SOUTH DAKOTA,147068.0,2105.0,151505.0,300678.0,0.48912125263570994,0.5038779026067753,0.007000844757514684,REPUBLICAN,0.5038779026067753,0.48912125263570994
1976,TENNESSEE,825879.0,16498.0,633969.0,1476346.0,0.5594074830696869,0.4294176297426213,0.011174887187691775,DEMOCRAT,0.5594074830696869,0.4294176297426213
1976,TEXAS,2082319.0,36265.0,1953300.0,4071884.0,0.511389568072175,0.4797042351894111,0.008906196738413962,DEMOCRAT,0.511389568072175,0.4797042351894111
1976,UTAH,182110.0,21200.0,337908.0,541218.0,0.3364817873758818,0.6243473055219892,0.0391709071021289,REPUBLICAN,0.6243473055219892,0.3364817873758818
